0.02, 0.99, 0.0414092
0.02, 1, 0.0442824
0.03, 0.99, 0.0396249
0.03, 1, 0.043343
0.04, 1, 0.042642
0.05, 1, 0.0418897
0.01, 0.86, 0.0247788
0.01, 0.87, 0.0226381
0.02, 0.86, 0.0219144
0.02, 0.87, 0.0223431
0.02, 0.88, 0.0253373
0.01, 0.89, 0.0251849
0.01, 0.9, 0.0279809
0.02, 0.89, 0.0250268
0.02, 0.9, 0.0287783
0.02, 0.91, 0.0281147
0.02, 0.92, 0.0298849
0.02, 0.93, 0.0306937
0.02, 0.94, 0.0332115
0.02, 0.95, 0.0337619
0.02, 0.96, 0.0360869
0.02, 0.97, 0.0374593
0.02, 0.98, 0.0403884
0.03, 0.87, 0.0240629
0.03, 0.88, 0.02445
0.04, 0.87, 0.0237098
0.04, 0.88, 0.0236742
0.05, 0.88, 0.0241214
0.03, 0.89, 0.025438
0.03, 0.9, 0.026856
0.03, 0.91, 0.0276751
0.03, 0.92, 0.0303536
0.03, 0.93, 0.0305217
0.03, 0.94, 0.0343631
0.04, 0.89, 0.0265456
0.04, 0.9, 0.0275198
0.04, 0.91, 0.0295766
0.04, 0.92, 0.0302721
0.04, 0.93, 0.0311398
0.04, 0.94, 0.0324676
0.05, 0.89, 0.0266844
0.05, 0.9, 0.0260637
0.05, 0.91, 0.028695
0.05, 0.92, 0.0289394
0.05, 0.93, 0.0315966
0.05, 0.94, 0.0325444
0.06, 0.89, 0.0258429
0.06, 0.9, 0.0268098
0.06, 0.91, 0.0300763
0.06, 0.92, 0.0300269
0.06, 0.93, 0.0323243
0.06, 0.94, 0.0317849
0.07, 0.89, 0.0251887
0.07, 0.9, 0.0263805
0.07, 0.91, 0.0276018
0.07, 0.92, 0.0288314
0.07, 0.93, 0.0308402
0.07, 0.94, 0.0319236
0.08, 0.9, 0.0276667
0.08, 0.91, 0.0273963
0.08, 0.92, 0.0308053
0.08, 0.93, 0.0306384
0.08, 0.94, 0.0319923
0.03, 0.95, 0.0337124
0.03, 0.96, 0.035587
0.03, 0.97, 0.0366383
0.03, 0.98, 0.0388966
0.04, 0.95, 0.0335586
0.04, 0.96, 0.0359317
0.04, 0.97, 0.0369716
0.04, 0.98, 0.0395203
0.04, 0.99, 0.0404574
0.05, 0.95, 0.0345939
0.05, 0.96, 0.0361903
0.05, 0.97, 0.0368798
0.05, 0.98, 0.0383455
0.05, 0.99, 0.0427786
0.06, 0.95, 0.0344094
0.06, 0.96, 0.0345348
0.06, 0.97, 0.0368217
0.06, 0.98, 0.037949
0.06, 0.99, 0.0412821
0.06, 1, 0.0415306
0.07, 0.95, 0.03468
0.07, 0.96, 0.0355191
0.07, 0.97, 0.0376099
0.07, 0.98, 0.0373773
0.07, 0.99, 0.0395718
0.07, 1, 0.0399738
0.08, 0.95, 0.0330805
0.08, 0.96, 0.0343105
0.08, 0.97, 0.0361178
0.08, 0.98, 0.0371548
0.08, 0.99, 0.0396955
