0.0200000,0.9900000,-0.240030
0.0200000,1.0000000,-0.244955
0.0300000,0.9900000,-0.237499
0.0300000,1.0000000,-0.242399
0.0400000,1.0000000,-0.239821
0.0500000,1.0000000,-0.237221
0.0100000,0.8600000,-0.182738
0.0100000,0.8700000,-0.187038
0.0200000,0.8600000,-0.180555
0.0200000,0.8700000,-0.184830
0.0200000,0.8800000,-0.189155
0.0100000,0.8900000,-0.195788
0.0100000,0.9000000,-0.200238
0.0200000,0.8900000,-0.193530
0.0200000,0.9000000,-0.197955
0.0200000,0.9100000,-0.202430
0.0200000,0.9200000,-0.206955
0.0200000,0.9300000,-0.211530
0.0200000,0.9400000,-0.216155
0.0200000,0.9500000,-0.220830
0.0200000,0.9600000,-0.225555
0.0200000,0.9700000,-0.230330
0.0200000,0.9800000,-0.235155
0.0300000,0.8700000,-0.182599
0.0300000,0.8800000,-0.186899
0.0400000,0.8700000,-0.180346
0.0400000,0.8800000,-0.184621
0.0500000,0.8800000,-0.182321
0.0300000,0.8900000,-0.191249
0.0300000,0.9000000,-0.195649
0.0300000,0.9100000,-0.200099
0.0300000,0.9200000,-0.204599
0.0300000,0.9300000,-0.209149
0.0300000,0.9400000,-0.213749
0.0400000,0.8900000,-0.188946
0.0400000,0.9000000,-0.193321
0.0400000,0.9100000,-0.197746
0.0400000,0.9200000,-0.202221
0.0400000,0.9300000,-0.206746
0.0400000,0.9400000,-0.211321
0.0500000,0.8900000,-0.186621
0.0500000,0.9000000,-0.190971
0.0500000,0.9100000,-0.195371
0.0500000,0.9200000,-0.199821
0.0500000,0.9300000,-0.204321
0.0500000,0.9400000,-0.208871
0.0600000,0.8900000,-0.184274
0.0600000,0.9000000,-0.188599
0.0600000,0.9100000,-0.192974
0.0600000,0.9200000,-0.197399
0.0600000,0.9300000,-0.201874
0.0600000,0.9400000,-0.206398
0.0700000,0.8900000,-0.181904
0.0700000,0.9000000,-0.186203
0.0700000,0.9100000,-0.190553
0.0700000,0.9200000,-0.194953
0.0700000,0.9300000,-0.199403
0.0700000,0.9400000,-0.203903
0.0800000,0.9000000,-0.183786
0.0800000,0.9100000,-0.188111
0.0800000,0.9200000,-0.192486
0.0800000,0.9300000,-0.196911
0.0800000,0.9400000,-0.201386
0.0300000,0.9500000,-0.218399
0.0300000,0.9600000,-0.223099
0.0300000,0.9700000,-0.227849
0.0300000,0.9800000,-0.232649
0.0400000,0.9500000,-0.215946
0.0400000,0.9600000,-0.220621
0.0400000,0.9700000,-0.225346
0.0400000,0.9800000,-0.230121
0.0400000,0.9900000,-0.234946
0.0500000,0.9500000,-0.213471
0.0500000,0.9600000,-0.218121
0.0500000,0.9700000,-0.222821
0.0500000,0.9800000,-0.227571
0.0500000,0.9900000,-0.232371
0.0600000,0.9500000,-0.210973
0.0600000,0.9600000,-0.215598
0.0600000,0.9700000,-0.220273
0.0600000,0.9800000,-0.224998
0.0600000,0.9900000,-0.229773
0.0600000,1.0000000,-0.234598
0.0700000,0.9500000,-0.208453
0.0700000,0.9600000,-0.213053
0.0700000,0.9700000,-0.217703
0.0700000,0.9800000,-0.222403
0.0700000,0.9900000,-0.227153
0.0700000,1.0000000,-0.231953
0.0800000,0.9500000,-0.205911
0.0800000,0.9600000,-0.210486
0.0800000,0.9700000,-0.215111
0.0800000,0.9800000,-0.219786
0.0800000,0.9900000,-0.224511
0.0800000,1.0000000,-0.229286
0.0900000,0.9000000,-0.181346
0.0900000,0.9100000,-0.185646
0.0900000,0.9200000,-0.189996
0.0900000,0.9300000,-0.194396
0.0900000,0.9400000,-0.198846
0.1000000,0.9100000,-0.183159
0.1000000,0.9200000,-0.187484
0.1000000,0.9300000,-0.191859
0.1000000,0.9400000,-0.196284
0.1100000,0.9100000,-0.180649
0.1100000,0.9200000,-0.184949
0.1100000,0.9300000,-0.189299
0.1100000,0.9400000,-0.193699
0.1200000,0.9200000,-0.182391
0.1200000,0.9300000,-0.186716
0.1200000,0.9400000,-0.191091
0.1300000,0.9300000,-0.184111
0.1300000,0.9400000,-0.188461
0.1400000,0.9300000,-0.181483
0.1400000,0.9400000,-0.185808
0.0900000,0.9500000,-0.203346
0.0900000,0.9600000,-0.207896
0.0900000,0.9700000,-0.212496
0.0900000,0.9800000,-0.217146
0.0900000,0.9900000,-0.221846
0.0900000,1.0000000,-0.226596
0.1000000,0.9500000,-0.200758
0.1000000,0.9600000,-0.205283
0.1000000,0.9700000,-0.209858
0.1000000,0.9800000,-0.214483
0.1000000,0.9900000,-0.219158
0.1000000,1.0000000,-0.223883
0.1100000,0.9500000,-0.198149
0.1100000,0.9600000,-0.202648
0.1100000,0.9700000,-0.207198
0.1100000,0.9800000,-0.211798
0.1100000,0.9900000,-0.216448
0.1100000,1.0000000,-0.221148
0.1200000,0.9500000,-0.195516
0.1200000,0.9600000,-0.199991
0.1200000,0.9700000,-0.204516
0.1200000,0.9800000,-0.209091
0.1200000,0.9900000,-0.213716
0.1200000,1.0000000,-0.218391
0.1300000,0.9500000,-0.192861
0.1300000,0.9600000,-0.197311
0.1300000,0.9700000,-0.201811
0.1300000,0.9800000,-0.206361
0.1300000,0.9900000,-0.210960
0.1300000,1.0000000,-0.215610
0.1400000,0.9500000,-0.190183
0.1400000,0.9600000,-0.194608
0.1400000,0.9700000,-0.199083
0.1400000,0.9800000,-0.203608
0.1400000,0.9900000,-0.208183
